work_id,Work category,State_x,Constituency_x,Sanction Amount ( ₹ ),Fund Disbursed Amount ( ₹ ),expenditure_ratio,duration_days,sanction_delay_days,payment_count,vendor_count,cost_vs_category_avg,risk_score,final_risk_category,alert_type,risk_reasons
WS/MP423/2024-2025/133946,Normal/Others,Bihar,JHANJHARPUR,1451000.0,1451000.0,1.0,217.0,213,1.0,1.0,2.7731892783402277,66.66666666666666,High Risk,Rule-Based High Risk,High Cost; Long Sanction Delay; High Expenditure; Late First Payment; 
WS/MP423/2024-2025/133947,Normal/Others,Bihar,JHANJHARPUR,994000.0,994000.0,1.0,97.0,232,1.0,1.0,1.8997588853688396,50.0,High Risk,Rule-Based High Risk,Long Sanction Delay; High Expenditure; Late First Payment; 
WS/MP423/2024-2025/133949,Normal/Others,Bihar,JHANJHARPUR,1451000.0,1451000.0,1.0,217.0,213,1.0,1.0,2.7731892783402277,66.66666666666666,High Risk,Rule-Based High Risk,High Cost; Long Sanction Delay; High Expenditure; Late First Payment; 
WS/MP423/2024-2025/133955,Normal/Others,Bihar,JHANJHARPUR,1451000.0,1451000.0,1.0,217.0,213,1.0,1.0,2.7731892783402277,66.66666666666666,High Risk,Rule-Based High Risk,High Cost; Long Sanction Delay; High Expenditure; Late First Payment; 
WS/MP423/2024-2025/133959,Normal/Others,Bihar,JHANJHARPUR,1451000.0,1451000.0,1.0,217.0,213,1.0,1.0,2.7731892783402277,66.66666666666666,High Risk,Rule-Based High Risk,High Cost; Long Sanction Delay; High Expenditure; Late First Payment; 
WS/MP423/2024-2025/133960,Normal/Others,Bihar,JHANJHARPUR,1451000.0,1451000.0,1.0,319.0,213,1.0,1.0,2.7731892783402277,83.33333333333334,Critical Risk,Rule-Based High Risk,High Cost; Long Duration; Long Sanction Delay; High Expenditure; Late First Payment; 
WS/MP423/2024-2025/133961,Normal/Others,Bihar,JHANJHARPUR,1096000.0,1096000.0,1.0,84.0,28,1.0,1.0,2.0947039621370704,33.33333333333333,Medium Risk,Normal,High Cost; High Expenditure; 
WS/MP423/2024-2025/133962,Normal/Others,Bihar,JHANJHARPUR,1096000.0,1096000.0,1.0,84.0,28,1.0,1.0,2.0947039621370704,33.33333333333333,Medium Risk,Normal,High Cost; High Expenditure; 
WS/MP423/2024-2025/133963,Normal/Others,Bihar,JHANJHARPUR,1096000.0,1096000.0,1.0,84.0,28,1.0,1.0,2.0947039621370704,33.33333333333333,Medium Risk,Normal,High Cost; High Expenditure; 
WS/MP423/2024-2025/133964,Normal/Others,Bihar,JHANJHARPUR,1451000.0,1451000.0,1.0,217.0,213,1.0,1.0,2.7731892783402277,66.66666666666666,High Risk,Rule-Based High Risk,High Cost; Long Sanction Delay; High Expenditure; Late First Payment; 
WS/MP423/2024-2025/133965,Normal/Others,Bihar,JHANJHARPUR,1096000.0,1096000.0,1.0,84.0,28,1.0,1.0,2.0947039621370704,33.33333333333333,Medium Risk,Normal,High Cost; High Expenditure; 
WS/MP423/2024-2025/133966,Normal/Others,Bihar,JHANJHARPUR,1096000.0,1096000.0,1.0,84.0,28,1.0,1.0,2.0947039621370704,33.33333333333333,Medium Risk,Normal,High Cost; High Expenditure; 
WS/MP423/2024-2025/133967,Normal/Others,Bihar,JHANJHARPUR,1096000.0,1096000.0,1.0,84.0,28,1.0,1.0,2.0947039621370704,33.33333333333333,Medium Risk,Normal,High Cost; High Expenditure; 
WS/MP423/2024-2025/133968,Normal/Others,Bihar,JHANJHARPUR,1096000.0,1096000.0,1.0,84.0,28,1.0,1.0,2.0947039621370704,33.33333333333333,Medium Risk,Normal,High Cost; High Expenditure; 
WS/MP423/2024-2025/133969,Normal/Others,Bihar,JHANJHARPUR,1096000.0,1096000.0,1.0,84.0,28,1.0,1.0,2.0947039621370704,33.33333333333333,Medium Risk,Normal,High Cost; High Expenditure; 
WS/MP423/2024-2025/133970,Normal/Others,Bihar,JHANJHARPUR,1096000.0,1096000.0,1.0,84.0,28,1.0,1.0,2.0947039621370704,33.33333333333333,Medium Risk,Normal,High Cost; High Expenditure; 
WS/MP423/2024-2025/133971,Normal/Others,Bihar,JHANJHARPUR,239686.0,239686.0,1.0,122.0,99,1.0,1.0,0.4580941732379433,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP423/2024-2025/133973,Normal/Others,Bihar,JHANJHARPUR,994000.0,994000.0,1.0,113.0,232,1.0,1.0,1.8997588853688396,50.0,High Risk,Rule-Based High Risk,Long Sanction Delay; High Expenditure; Late First Payment; 
WS/MP423/2024-2025/133975,Normal/Others,Bihar,JHANJHARPUR,994000.0,994000.0,1.0,113.0,232,1.0,1.0,1.8997588853688396,50.0,High Risk,Rule-Based High Risk,Long Sanction Delay; High Expenditure; Late First Payment; 
WS/MP423/2024-2025/133976,Normal/Others,Bihar,JHANJHARPUR,994000.0,994000.0,1.0,113.0,232,1.0,1.0,1.8997588853688396,50.0,High Risk,Rule-Based High Risk,Long Sanction Delay; High Expenditure; Late First Payment; 
WS/MP18032/2024-2025/134022,Normal/Others,Bihar,BUXAR,1496846.0,1496846.0,1.0,64.0,62,1.0,1.0,2.860811356668819,33.33333333333333,Medium Risk,Normal,High Cost; High Expenditure; 
WS/MP18032/2024-2025/134023,Normal/Others,Bihar,BUXAR,1496484.0,1496484.0,1.0,64.0,62,1.0,1.0,2.860119492768916,33.33333333333333,Medium Risk,Normal,High Cost; High Expenditure; 
WS/MP18032/2024-2025/134024,Normal/Others,Bihar,BUXAR,1497484.0,1497484.0,1.0,64.0,62,1.0,1.0,2.862030719011742,33.33333333333333,Medium Risk,Normal,High Cost; High Expenditure; 
WS/MP18032/2024-2025/134025,Normal/Others,Bihar,BUXAR,899640.0,899640.0,1.0,116.0,238,1.0,1.0,1.7194155770957977,50.0,High Risk,Rule-Based High Risk,Long Sanction Delay; High Expenditure; Late First Payment; 
WS/MP18032/2024-2025/134026,Normal/Others,Bihar,BUXAR,495133.0,495133.0,1.0,28.0,129,1.0,1.0,0.946311183289064,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18032/2025-2026/134031,Repair and Renovation,Bihar,BUXAR,487094.0,487094.0,1.0,48.0,487,1.0,1.0,0.7975765615796501,33.33333333333333,Medium Risk,Normal,Long Sanction Delay; High Expenditure; 
WS/MP18032/2024-2025/134034,Normal/Others,Bihar,BUXAR,1491632.0,1491632.0,1.0,28.0,129,2.0,1.0,2.8508462230387255,50.0,High Risk,Rule-Based High Risk,High Cost; High Expenditure; Late First Payment; 
WS/MP18032/2024-2025/134035,Normal/Others,Bihar,BUXAR,966987.0,966987.0,1.0,386.0,178,2.0,1.0,1.8481309308713865,66.66666666666666,High Risk,Rule-Based High Risk,Long Duration; Long Sanction Delay; High Expenditure; Late First Payment; 
WS/MP18032/2024-2025/134037,Normal/Others,Bihar,BUXAR,987671.0,987671.0,1.0,442.0,86,2.0,1.0,1.887662734477995,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18032/2024-2025/134038,Normal/Others,Bihar,BUXAR,991583.0,991583.0,1.0,35.0,139,2.0,1.0,1.8951394515399296,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18032/2024-2025/134039,Normal/Others,Bihar,BUXAR,498672.0,498672.0,1.0,132.0,147,1.0,1.0,0.9530750129624245,50.0,High Risk,Rule-Based High Risk,Long Sanction Delay; High Expenditure; Late First Payment; 
WS/MP18032/2024-2025/134041,Normal/Others,Bihar,BUXAR,447000.0,447000.0,1.0,18.0,139,1.0,1.0,0.8543181305431301,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP632/2024-2025/134091,Normal/Others,Kerala,PATHANAMTHITTA,1250000.0,1250000.0,1.0,661.0,110,1.0,1.0,2.389032803532243,66.66666666666666,High Risk,Priority Alert,High Cost; Long Duration; High Expenditure; Late First Payment; 
WS/MP632/2024-2025/134092,Normal/Others,Kerala,PATHANAMTHITTA,216919.0,216919.0,1.0,500.0,110,1.0,1.0,0.4145812853675285,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP632/2024-2025/134093,Normal/Others,Kerala,PATHANAMTHITTA,294496.0,294496.0,1.0,235.0,110,1.0,1.0,0.5628484836072252,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP632/2024-2025/134094,Normal/Others,Kerala,PATHANAMTHITTA,218008.0,218008.0,1.0,499.0,111,1.0,1.0,0.4166626107459658,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP632/2024-2025/134095,Normal/Others,Kerala,PATHANAMTHITTA,176535.0,176535.0,1.0,308.0,246,1.0,1.0,0.3373983247772516,66.66666666666666,High Risk,Rule-Based High Risk,Long Duration; Long Sanction Delay; High Expenditure; Late First Payment; 
WS/MP632/2024-2025/134096,Normal/Others,Kerala,PATHANAMTHITTA,215081.0,215081.0,1.0,500.0,110,1.0,1.0,0.4110684515332147,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP632/2024-2025/134100,Normal/Others,Kerala,PATHANAMTHITTA,218570.0,218570.0,1.0,322.0,110,1.0,1.0,0.4177367198944339,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP632/2024-2025/134101,Normal/Others,Kerala,PATHANAMTHITTA,250000.0,0.0,0.0,661.0,110,0.0,0.0,0.4778065607064486,16.666666666666664,Low Risk,Normal,Long Duration; 
WS/MP632/2024-2025/134102,Normal/Others,Kerala,PATHANAMTHITTA,216033.0,216033.0,1.0,403.0,110,1.0,1.0,0.4128879389163848,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP632/2024-2025/134103,Normal/Others,Kerala,PATHANAMTHITTA,250000.0,219841.0,0.879364,644.0,127,1.0,1.0,0.4778065607064486,33.33333333333333,Medium Risk,Normal,Long Duration; Late First Payment; 
WS/MP632/2024-2025/134104,Normal/Others,Kerala,PATHANAMTHITTA,219694.0,219694.0,1.0,330.0,127,1.0,1.0,0.41988493819137007,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP632/2024-2025/134105,Normal/Others,Kerala,PATHANAMTHITTA,250000.0,0.0,0.0,644.0,127,0.0,0.0,0.4778065607064486,16.666666666666664,Low Risk,Normal,Long Duration; 
WS/MP632/2024-2025/134106,Normal/Others,Kerala,PATHANAMTHITTA,286879.0,286879.0,1.0,344.0,127,1.0,1.0,0.5482906733156211,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP632/2025-2026/134107,Normal/Others,Kerala,PATHANAMTHITTA,200000.0,0.0,0.0,437.0,334,0.0,0.0,0.38224524856515885,33.33333333333333,Medium Risk,Normal,Long Duration; Long Sanction Delay; 
WS/MP345/2024-2025/134123,Normal/Others,Kerala,KOLLAM,4740188.0,4740188.0,1.0,109.0,25,2.0,1.0,9.059571701527917,50.0,High Risk,Priority Alert,High Cost; High Expenditure; Late First Payment; 
WS/MP345/2024-2025/134136,Normal/Others,Kerala,KOLLAM,1303959.0,1303959.0,1.0,6.0,124,1.0,1.0,2.49216066036888,33.33333333333333,Medium Risk,Normal,High Cost; High Expenditure; 
WS/MP345/2024-2025/134137,Normal/Others,Kerala,KOLLAM,512291.0,512291.0,1.0,91.0,120,1.0,1.0,0.979104003163469,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP345/2024-2025/134140,Normal/Others,Kerala,KOLLAM,293492.0,293492.0,1.0,14.0,4,1.0,1.0,0.5609296124594281,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP345/2024-2025/134143,Normal/Others,Kerala,KOLLAM,1182588.0,1182588.0,1.0,76.0,19,2.0,2.0,2.2601932200508705,33.33333333333333,Medium Risk,Normal,High Cost; High Expenditure; 
WS/MP345/2024-2025/134144,Normal/Others,Kerala,KOLLAM,338444.0,338444.0,1.0,4.0,19,1.0,1.0,0.6468430545269331,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP345/2024-2025/134145,Normal/Others,Kerala,KOLLAM,96867.0,96867.0,1.0,1.0,63,1.0,1.0,0.18513475246380623,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18182/2024-2025/134222,Normal/Others,Tamil Nadu,TENKASI(SC),2486079.0,2486079.0,1.0,5.0,58,1.0,1.0,4.751459426538108,33.33333333333333,Medium Risk,AI Anomaly,High Cost; High Expenditure; 
WS/MP18182/2024-2025/134223,Normal/Others,Tamil Nadu,TENKASI(SC),2493302.0,2493302.0,1.0,0.0,73,1.0,1.0,4.765264213690038,33.33333333333333,Medium Risk,AI Anomaly,High Cost; High Expenditure; 
WS/MP18182/2024-2025/134224,Normal/Others,Tamil Nadu,TENKASI(SC),2481067.0,2481067.0,1.0,5.0,58,1.0,1.0,4.741880360609065,33.33333333333333,Medium Risk,AI Anomaly,High Cost; High Expenditure; 
WS/MP18182/2024-2025/134225,Normal/Others,Tamil Nadu,TENKASI(SC),2482079.0,2482079.0,1.0,0.0,73,1.0,1.0,4.743814521566804,33.33333333333333,Medium Risk,AI Anomaly,High Cost; High Expenditure; 
WS/MP18067/2025-2026/134321,Normal/Others,Haryana,SONEPAT,545000.0,475750.0,0.8729357798165137,198.0,339,1.0,1.0,1.0416183023400578,33.33333333333333,Medium Risk,Normal,Long Sanction Delay; Late First Payment; 
WS/MP18067/2025-2026/134322,Normal/Others,Haryana,SONEPAT,499000.0,388085.0,0.7777254509018036,483.0,54,1.0,1.0,0.9537018951700714,33.33333333333333,Medium Risk,Normal,Long Duration; Late First Payment; 
WS/MP18067/2025-2026/134323,Normal/Others,Haryana,SONEPAT,300000.0,289100.0,0.9636666666666667,483.0,54,2.0,1.0,0.5733678728477383,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP485/2024-2025/134327,Normal/Others,West Bengal,JOYNAGAR(SC),346475.0,346475.0,1.0,69.0,51,1.0,1.0,0.6621921124830671,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP485/2024-2025/134328,Normal/Others,West Bengal,JOYNAGAR(SC),345679.0,345679.0,1.0,69.0,51,1.0,1.0,0.6606707763937778,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP485/2024-2025/134329,Normal/Others,West Bengal,JOYNAGAR(SC),499673.0,499673.0,1.0,213.0,51,1.0,1.0,0.9549881504314931,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP485/2024-2025/134330,Normal/Others,West Bengal,JOYNAGAR(SC),346477.0,346477.0,1.0,69.0,51,1.0,1.0,0.6621959349355527,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP485/2024-2025/134331,Normal/Others,West Bengal,JOYNAGAR(SC),499680.0,499680.0,1.0,258.0,51,1.0,1.0,0.9550015290151929,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP485/2024-2025/134332,Normal/Others,West Bengal,JOYNAGAR(SC),1998845.0,1998845.0,1.0,157.0,51,1.0,1.0,3.820245019341125,50.0,High Risk,Priority Alert,High Cost; High Expenditure; Late First Payment; 
WS/MP485/2024-2025/134334,Normal/Others,West Bengal,JOYNAGAR(SC),449935.0,449935.0,1.0,112.0,51,1.0,1.0,0.8599275795658238,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP485/2024-2025/134337,Normal/Others,West Bengal,JOYNAGAR(SC),238772.0,238772.0,1.0,86.0,51,1.0,1.0,0.45634731245200055,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP485/2024-2025/134338,Normal/Others,West Bengal,JOYNAGAR(SC),349500.0,349500.0,1.0,163.0,51,1.0,1.0,0.6679735718676151,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP389/2024-2025/134429,Normal/Others,Rajasthan,PALI,2257000.0,0.0,0.0,602.0,163,0.0,0.0,4.313637630057817,50.0,High Risk,Priority Alert,High Cost; Long Duration; Long Sanction Delay; 
WS/MP18065/2024-2025/134434,Normal/Others,Haryana,ROHTAK,493629.0,493629.0,1.0,121.0,98,2.0,1.0,0.943436699019854,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP858/2024-2025/134457,Normal/Others,West Bengal,BOLPUR(SC),480941.0,480941.0,1.0,127.0,106,1.0,1.0,0.9191870604508804,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP858/2024-2025/134458,Normal/Others,West Bengal,BOLPUR(SC),481037.0,481037.0,1.0,106.0,106,1.0,1.0,0.9193705381701917,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP858/2024-2025/134459,Normal/Others,West Bengal,BOLPUR(SC),483060.0,483060.0,1.0,127.0,106,1.0,1.0,0.9232369488594282,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP858/2024-2025/134461,Normal/Others,West Bengal,BOLPUR(SC),483060.0,483060.0,1.0,127.0,105,1.0,1.0,0.9232369488594282,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP858/2024-2025/134462,Normal/Others,West Bengal,BOLPUR(SC),482916.0,482916.0,1.0,225.0,105,1.0,1.0,0.9229617322804613,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP858/2024-2025/134463,Normal/Others,West Bengal,BOLPUR(SC),481037.0,481037.0,1.0,100.0,105,1.0,1.0,0.9193705381701917,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18159/2024-2025/134479,Repair and Renovation,Rajasthan,ALWAR,150000.0,0.0,0.0,639.0,124,0.0,0.0,0.24561272410858584,16.666666666666664,Low Risk,Normal,Long Duration; 
WS/MP632/2025-2026/134588,Normal/Others,Kerala,PATHANAMTHITTA,50000.0,0.0,0.0,435.0,278,0.0,0.0,0.09556131214128971,33.33333333333333,Medium Risk,Normal,Long Duration; Long Sanction Delay; 
WS/MP632/2024-2025/134589,Normal/Others,Kerala,PATHANAMTHITTA,50000.0,50000.0,1.0,411.0,123,1.0,1.0,0.09556131214128971,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP632/2026-2027/134591,Normal/Others,Kerala,PATHANAMTHITTA,96734.0,0.0,0.0,56.0,657,0.0,0.0,0.1848805593735104,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18278/2024-2025/134629,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),1000000.0,1000000.0,1.0,90.0,44,2.0,1.0,1.9112262428257945,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18278/2024-2025/134630,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),1000000.0,1000000.0,1.0,102.0,46,2.0,1.0,1.9112262428257945,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18278/2024-2025/134631,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),500000.0,500000.0,1.0,92.0,30,2.0,1.0,0.9556131214128972,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18278/2024-2025/134632,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),1000000.0,1000000.0,1.0,156.0,30,2.0,1.0,1.9112262428257945,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18278/2024-2025/134633,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),1000000.0,1000000.0,1.0,128.0,30,2.0,1.0,1.9112262428257945,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18278/2024-2025/134638,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),300000.0,300000.0,1.0,173.0,18,2.0,1.0,0.5733678728477383,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18278/2024-2025/134644,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),1000000.0,1000000.0,1.0,173.0,18,2.0,1.0,1.9112262428257945,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18278/2024-2025/134646,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),999550.0,999550.0,1.0,94.0,18,3.0,1.0,1.9103661910165228,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18278/2024-2025/134649,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),998871.0,998871.0,1.0,183.0,29,2.0,1.0,1.909068468397644,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18278/2024-2025/134655,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),700000.0,700000.0,1.0,59.0,46,2.0,1.0,1.337858369978056,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18278/2024-2025/134658,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),999744.0,999744.0,1.0,128.0,50,2.0,1.0,1.910736968907631,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18278/2024-2025/134660,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),999856.0,999856.0,1.0,341.0,44,2.0,1.0,1.9109510262468274,33.33333333333333,Medium Risk,Normal,Long Duration; High Expenditure; 
WS/MP18278/2024-2025/134661,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),500000.0,500000.0,1.0,103.0,95,2.0,1.0,0.9556131214128972,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18278/2024-2025/134665,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),881196.0,881196.0,1.0,315.0,74,2.0,1.0,1.6841649202731186,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18278/2024-2025/134666,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),999772.0,999772.0,1.0,103.0,52,2.0,1.0,1.91079048324243,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18278/2024-2025/134667,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),1200000.0,960000.0,0.8,714.0,45,2.0,1.0,2.293471491390953,50.0,High Risk,Priority Alert,High Cost; Long Duration; Late First Payment; 
WS/MP18278/2024-2025/134668,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),1500000.0,1500000.0,1.0,112.0,11,2.0,1.0,2.8668393642386913,50.0,High Risk,Rule-Based High Risk,High Cost; High Expenditure; Late First Payment; 
WS/MP18278/2024-2025/134670,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),598982.0,598982.0,1.0,58.0,43,2.0,1.0,1.14479011738028,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18278/2024-2025/134671,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),500000.0,500000.0,1.0,48.0,16,2.0,1.0,0.9556131214128972,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18278/2024-2025/134672,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),991511.0,991511.0,1.0,62.0,11,2.0,1.0,1.895001843250446,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18278/2024-2025/134673,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),499906.0,499906.0,1.0,96.0,24,2.0,1.0,0.9554334661460715,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18278/2024-2025/134674,Normal/Others,Chhattisgarh,JANJGIR CHAMPA(SC),998000.0,998000.0,1.0,91.0,23,2.0,1.0,1.9074037903401428,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP508/2024-2025/134677,Normal/Others,Tamil Nadu,TIRUVANNAMALAI,435000.0,435000.0,1.0,464.0,138,1.0,1.0,0.8313834156292206,33.33333333333333,Medium Risk,Normal,Long Duration; High Expenditure; 
WS/MP508/2024-2025/134680,Normal/Others,Tamil Nadu,TIRUVANNAMALAI,435000.0,435000.0,1.0,464.0,138,1.0,1.0,0.8313834156292206,33.33333333333333,Medium Risk,Normal,Long Duration; High Expenditure; 
WS/MP508/2024-2025/134684,Normal/Others,Tamil Nadu,TIRUVANNAMALAI,435000.0,435000.0,1.0,2.0,138,1.0,1.0,0.8313834156292206,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP508/2024-2025/134687,Normal/Others,Tamil Nadu,TIRUVANNAMALAI,435000.0,435000.0,1.0,143.0,191,1.0,1.0,0.8313834156292206,33.33333333333333,Medium Risk,Normal,Long Sanction Delay; High Expenditure; 
WS/MP508/2024-2025/134688,Normal/Others,Tamil Nadu,TIRUVANNAMALAI,435000.0,435000.0,1.0,143.0,191,1.0,1.0,0.8313834156292206,33.33333333333333,Medium Risk,Normal,Long Sanction Delay; High Expenditure; 
